Column1,Column2,Column3,Column4,Column5
https://kr.indeed.com/viewjob?jk=0d5c5371dd25b265,??? ???(??? ????) - Junior,???? ?? ???,"?? 35,000,000? - 45,000,000?","Cloudera , Hortonworks ? Hadoop Cluster ?? ? ?? ?? - ?? : Python, Go - ???? ?? -???? ?? 1 ? ???? ????: ???(????3??) ????: ??..."
https://kr.indeed.com/viewjob?jk=4a491598cdafd777,11?? QA ??,???? ?? ??,,"?????? ?? ?? - SW ???? ?? ?? ??? ??? ?? ?? - JavaScript / python / Java ? ?? ?? ?? - ??, ?? ???, GIT ???? - UI ??? ??? ??/??..."
https://kr.indeed.com/viewjob?jk=200b4256278a143b,20? 8? ?????? ???? (???? ?),LG?? ?? ???,,??? ???? ?? - ???? ?? PJT ??/?? ?? (R/ Python ? ??) - ?? ?? ? ?????? ?? - ??/??? ???... PJT ??/?? ?? (R/ Python ? ??) - ??/?? ??...
https://kr.indeed.com/viewjob?jk=5709dc5128aaf7d9,??? ???(???),?? ??,,"?? ?? ? ?? ?? ???? ??? ?? ?? ???? ??? ?? ?? ?? ??? ?? ?? (R, Python, Scala) ?? ?? ?? ?? ?? ?? ??? ??? ?? ?? ?? ??? ?? ?? ??..."
https://kr.indeed.com/viewjob?jk=3723c7fe6cdd540a,??? ????,?? ??,,"???? ??? ????? ?? ? ?? ?? GA, Tableau ? ?? ??/??? ??? ?? ?? Python, Java, Scala ? ?? ??? ??? ?? ?? [?? ?? ??] ?? ??? ??? ??..."
https://kr.indeed.com/viewjob?jk=6676516c895ef85b,"(??) ?? M&S ?????(??, ???? ?)",??? ?? ???,,??·???·??>????·AI(????)>R|???·IT·??·???·??>????·AI(????)> Python|???·IT·??·???·??>??·IT????>IT????|???·IT·??·???·??>??·IT????...
https://kr.indeed.com/viewjob?jk=494ae07b28ee250e,'20? 8? ?????? ???? (DX/??/SCM/??/??/???...,LG?? ?? ???,,"Digital Transformation PJT ?? ?? - R, Python, Keras, C# ? Tool ?? ?? - ????, ???? ?... Project ?? ?? - R, Python, Keras, C# ?..."
https://kr.indeed.com/viewjob?jk=193bfe67eed05c31,Data Scientist,"Koniag, Inc. ????",,"experience is desired Demonstrated proficiency with R or Python, and SQL to manipulate data and draw insights from large..."
https://kr.indeed.com/viewjob?jk=741cc6ac364ea9be,Internal Infra Engineer,Toss ?? ???,,? # ?? ?? - Nutanix/VMWare ?? ?? ??? ??? ? - Powershell ?? Python ?? ??? ??? ?? ??? ??? ??? ? - 100? ?? ??? L3/L4 ???? ?? ??...
https://kr.indeed.com/viewjob?jk=ba9770b7b17a038e,?????? ???? ??? ??,?????? ??,,"WebtoB ??? ? ??? ?? ??? - ??? ??? ?? Python/MariaDB ?? ?? ??? ?? - ???? ????? ???... ?? IT ??(SAS, R ? Python)? ??? ?? ?? - ??..."
https://kr.indeed.com/viewjob?jk=28fe1c7cb71014dc,2020 KB?????? ??? ??,KB?????? ?? ???,,????? ??? ???? - Docker? ???? ??? ?? ?? - TDD/DDD? ?? ?? - Python. Nodeis?? ???? ?? PaaS ?? ?? 0? [????] - Linux Redhat/Ubunt...
https://kr.indeed.com/viewjob?jk=b2170ba059dd7f06,[Autonomous Driving] Virtual Environment...,????? ???,,"Debugging Skills ? ???? ?? ?? ?? ( Python, Bash, etc) ? Embedded Platform? System... ??·???·??>???????> Python|???·IT·??·???·??..."
https://kr.indeed.com/viewjob?jk=70b04d34ec7f6078,Junior Data Scientist,MSD ??,,methodology •Hands-on use of R or Python to design and develop analytical models... like R or Python •Collaborative...
https://kr.indeed.com/viewjob?jk=c1f0fb72d67b887f,??? ???(???),RIDI Corp ??,,"?? ? ?? ?? ???? ??? ?? ?? ???? ??? ?? ?? ?? ??? ?? ?? (R, Python, Scala) ?? ?? ?? ?? ?? ?? ?? ??? ?? ?? ?? ??? ?? ???? ??..."
https://kr.indeed.com/viewjob?jk=92bd400e3b5306ba,[Clova] Clova AI ??,??? ??,,"???? ? CS ?? ?? ?? ??? ?? ?? ?? Git? ???? ?? ??? ?? ?? ?? ( Python, Golang, Java Spring, node.js ?) Mobile App ?? Objective..."
https://kr.indeed.com/viewjob?jk=4207c3ceb2dad58c,[EY??] ?????? Data Analytics ?? ??? ??,EY 4.0 ????,,??????? ??? - Python/R ? ???? ?? ?? ??... PowerBI... Tableau Experience with Python/ R or other programming languages...
https://kr.indeed.com/viewjob?jk=129a4b95feb9ab75,[Search] AI ??? ?? ??? ???? ??/??,??? ??,,?? ?? [????] · ?? ????? ????/???? ??? ?? ??? ????? ??? ? · Python/C++/Java/Scala ? ?? ?? ??? ???? ? · CS ??? ?? ?? ???? ???...
https://kr.indeed.com/viewjob?jk=0b03d57e900ac140,Security Engineer (????),Toss ?? ???,,"? - INTEL/ARM ???? ???? ?? ??? ? - ????? ?? ?? ?? ??? ? - Python, C, C++, C#, JAVA ? ????? ??? ??? ? # ?? ?? - ????? ??? ?? ?..."
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,?? ?? ???? ?? ??/?? ??,????????? ?? ???,,"6??) (??) *?? ??: ?? à???(????) *?? ??: ????? ?? ?? ??: Python, C, C++ ? 1?? ?? ?????, ???? ?? ?? ????? ???? ?? ?? ?? ????..."
https://kr.indeed.com/viewjob?jk=9811fc558024091a,Robotics Software Engineer - System,Bear Robotics ??,,"science fundamentals Solid C++, Python coding 3+... following must-have... Octave/Matlab/ Python data analysis Large..."
https://kr.indeed.com/viewjob?jk=f650c8f813cdac23,BigData ??? S/W ????,??????? ?? ???,,???|???·IT·??·???·??>???????>JAVA|???·IT·??·???·??>???????> Python|???·IT·??·???·??>??????>JAVA|???·IT·??·???·??>??????> Python
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,?? ????/?????????,??? 4.2 ?? ???,,?? ???? ??? ???? ?? ?? 3? ?? ??? ????? ?? ??? ????? ?? ??( Python/R) ? ?? ?? ???? ?? ? ??? ? ?? ??? ????? ??? ? ?? ? ????...
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/??? ??? ??,?????? ?? ???,,"?? - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP ?? ? ??? - Back-End ??? ??? ?? ? [????] - Go(aka GoLang..."
https://kr.indeed.com/viewjob?jk=b25ed61fb84a5785,????? ???,??? ????,,"??? TypeScript, React ? Redux? ?????. ?? ??? Rust? Haskell, Python? ?????. ?? ?? ???(??), ?????/Github ??(??) ?? ?? ?? ??(??? ??)"
https://kr.indeed.com/viewjob?jk=29b63a68914cdc20,Senior Network Engineer,NTT America Inc. ??,,using tools... Ansible or scripting languages... Python. Join our growing global team and accelerate your career...
https://kr.indeed.com/viewjob?jk=2a8e6fae00c17acc,[TmaxAI/??] ???? ????,?????? ?? ???,,"IOS ? ??? OS ??? ??? ? AWS, Google Cloud ? Cloud ?? ??? Python/ C++/ Java ? ????? ?? ?? ?? ??? ???? ?? ?? ??? ???? 2020..."
https://kr.indeed.com/viewjob?jk=8b8baf9eee71ccd4,Build Programmer (?????),Electronic Arts ??,,"???? ?? ?? - ??? DevOps tool ? ?? ?? Software Deployment - Python,Groovy ?? ???? ??? ??? ?? ?? - ???? ????? (Perforce, Git ?..."
https://kr.indeed.com/viewjob?jk=8dfc9993e2aa9160,??????? - ??? ???,Nexon ?? ???,,"???? ???? ??? ? ??? ??? ???. - ?? ?? tool : SQL, Zeppelin, Python, Scala, Tableau ???? - (??) ????? ???? ?? ?? ? ?????? ???..."
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC ??,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=857aced59dd116dd,Security Developer (?? ???),Toss ?? ???,,"?? ??? ?? ? - ?? ?? ???? ?? ?? ?? ??? ??/?? ?? ?? ??? ?? ? - Python, JAVA, Go ?? ????? ??? ??? ? # ?? ?? - ??? ??? ??? ?????..."
https://kr.indeed.com/viewjob?jk=3933762f9f06df56,Data Scientist(CSS ???),Toss ?? ???,,"3? ??) - ???? ? ?? ????? ???? ?? ???? ?? ?? ??? ??? ? - SQL, Python, R ? ??/?? ????? ?? ? ??? ? # ?? ?? - ??? ??? ?? ? ??? ??..."
https://kr.indeed.com/viewjob?jk=61f7bd9446ee9441,????? ???? ???,?????? ????,,"??? ??? 2. ??, ?? ? ????? ?? 3. ???? ?? ??? 4. ?? ??? 5. R, Python? ??? ?? ?? ?? ?? ????, ?? 3???, ???, ???? ??? ???? CFA..."
https://kr.indeed.com/viewjob?jk=e3db2ecb2acf6ad8,SW ???? ( DB ??? ??? / 1~3? ),???????? ?? ???,,"?? ?? (4??, ???? ??) ?? - ?? : C/C++, Python, ?????, Go, Rust ? 1? ?? ?? ?? [????... ??>????·AI(????)> Python|???·IT·??·???·??..."
https://kr.indeed.com/viewjob?jk=d585814d097935eb,???? ????/????/???? ??? ??,??? 4.2 ?? ???,,"?? ?? ? Spring/Java ?? Spring/Kotlin ?? ?? ?? ?? ? MySQL, Python, JavaScript, Node.js ?? ? ???/? ??? ?? API ??? ?? ?? ? k8s..."
https://kr.indeed.com/viewjob?jk=97b8a276ee41952f,Backend Software Engineer(Streaming Data...,?????? ??,,"Downtime ? ??? ?? ?? Bootstrapping ?? ?????. ???? Scala, Python, Java, Kotlin ? ?? ??? ??? ???? ???? ? ?? ? ??? CS ??? ???..."
https://kr.indeed.com/viewjob?jk=856eb0b587603389,Sr Field Engineer I,Raytheon Intelligence & Space ???,,"Redhat Linux System Administration, UNIX shell/PERL/ python scripting, Cisco network administration, Oracle or Weblogic..."
https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b,??? ??????? ???? ??? ???? ??,??? 4.2 ?? ???,,"Spark ? ???? ?? ???? ???? ??? ???? ??,??? ??? ? ???? ??(Java, python ?) ??? ???? ? ?? ???? ???? ??? ??? ?? ??? ? ??? ? ??? ??..."
https://kr.indeed.com/viewjob?jk=bd8e5afa35b65cbc,??? ???,??? ????,,? ?????. ?? ?? ?? ??? ? ? ?? ????? ?? ??? ??? ? ??? ?? ? Python ???? 2? ?? ??? ??? ?? ? RDBMS ?? ??? ?? ? (PostgreSQL ??) ??...
https://kr.indeed.com/viewjob?jk=30397f4de3627e9d,Data Engineer,Toss ?? ???,,"?) ?? ??? ??? ? - ??? ???? ??? ?? ????? ?? ??(Java, Scala, Python ?)? ??? ? # ?? ?? - Kinesis, Kafka ?? ? ?? ?? - ?? ??? ????..."
https://kr.indeed.com/viewjob?jk=19b44e0d17d112e2,??? - ???? ?? ???,Nexon ?? ???,,"????? ???? ?? ??? ??? ?????. - ?? ?? tool : SQL, zeppelin, python, tableau ???? - (??) ????? ???? ?? ?? ? ?????? ??? ???? ?..."
https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd,??? ?? ?? ??,??? ?? ???,,"?? - ?? ?? ?? 3? ?? - ??/??? ??? ?? ? ??? ?? - ?? ?? ?? (R, Python, Tensorflow ?) ? SQL ?? ?? - ??? ??? ???? ??? ?????? ? ??..."
https://kr.indeed.com/viewjob?jk=934bcac6e0765bb9,Solution Architect for Deep Learning and...,NVIDIA ??,,"other Engineering fields. Work or research experience with Python, C/C++ software development. A proven track record..."
https://kr.indeed.com/viewjob?jk=4ca3fb6e87f9c1a7,Data Platfotm Engineer,PUBG ??,,"??? ?? ? ?? [?? ??] - ?? ??? ????? ??? ???? ?? : Go, Scala, Python - ??? ???? ??? ?? ?? [?? ??] - Container orchestration..."
https://kr.indeed.com/viewjob?jk=a771637c0eeffc26,[Search] NAVER Search ??? ?????? ??/????,??? ??,,Linux ????? ?? - C/C++ ?? ??? ???(? ?? ?? ??) - shell script/ python ?? ??? - ??~5?? [???? ] - c++ 14 ?? feature ?? ? ???...
https://kr.indeed.com/viewjob?jk=4212296645af2cf1,Senior Business Analyst (Site Merchandis...,Coupang 3.0 ??,,"? ????? ??? ?? ??? ?? ???? ?? ? ???? ???? ? ?? ? ?? ??: Python, R ? ?? ??? ????? ?? ??? ??? ? ??/??/?????/???? ?? ??? ??..."
https://kr.indeed.com/viewjob?jk=5fba2905f9a18ebd,"??? ????, ????, ????? ??? ??",??? ??,"?? 55,000,000? - 70,000,000?","DDOS? ???? ???? ??? - ?? ??? ?? ???? ????? ??? - ???? ?? ???( Python, Batch) - Public Cloud ???(AWS, GCP, Azure) - ???? ? ??..."
https://kr.indeed.com/viewjob?jk=3faad1cd7ea60ffd,"JAVA, Python ? ??/?? ???, ???",?? ??? ??,,"(?)?? JAVA, Python ? ??/?? ???, ??? ?? ???? ? ???? ???? ???? ?? [????] java ? python ? ??... API? ??? ???? ??, Python, PostgreSQL [???..."
https://kr.indeed.com/viewjob?jk=e393fa440b668be7,Data Analyst,Toss ?? ???,,"???? ? ?? ??? ???? ? - Data Warehouse ?? ???? ??? ??? ? - Python, R, Spark ? ?? ? ??? ???? ?????? ?? ???? ?? ? - ??? ???? ???..."
https://kr.indeed.com/viewjob?jk=089931931a0474d5,??????? ??,??SDI 3.9 ???? ??,,"?? ???? - ???/??? ??/?? ??/?? ???? - Java, C#, C++, Python - Orade (PL/SQL) - Automod, VisualComponent - ??????? ???..."
https://kr.indeed.com/viewjob?jk=58776016fbc8665f,Data Platform Engineer,Toss ?? ???,,"? ?? ??? ?? ? - ?????? ?? ? ???? ??? ?? ???? ???(Java, Python) ?? ? # ?? ?? - ?? ?????? ???? ?? ?????? ??? ??? ?? ? - Machine..."
https://kr.indeed.com/viewjob?jk=3292e81e43884c67,Web ??(???? ??)_PHP/CodeIgniter/Javascri...,??? ?? ???,,???? ? ?? ?? - Mysql - PHP / CodeIgniter - Javascript - Python / Django - Git / Github / Git flow ?? ?? (1) ???? ??? ????...
https://kr.indeed.com/viewjob?jk=d898febfdf57ea27,(?)??? ??? ? ??? ??/?? ???,??? ?? ???,,???·??>???????> Python|???·IT·??·???·??>???????>????|???·IT·??·???·??>??????>PHP |???·IT·??·???·??>??????> Python|???·IT·??·???...
https://kr.indeed.com/viewjob?jk=8e6d0b5a19776c57,Controlling & Risk Management Specialist,Mercedes-Benz Financial Services Korea Ltd. 4.0 ??,,"Quantitative and qualitative data handling skills (R, Python or statistical tools) - Excellent English skill both in speaking..."
https://kr.indeed.com/viewjob?jk=dd06066d79860614,MySQL Engineer ??,??? 4.2 ?? ???,,"???? ??? DBMS ?? ??? ?? ? (??, ??? ???? ??'??'? ???? ??) python, go, bash ? ???? ??? ?? ?? ???? ? ?? ? MySQL ? ?? ????? ????..."
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,Frontend Developer (Javascript/React),Bepro Company ??,,?? - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=74ab1f408f53ca70,AI/ML Specialist Partner SA,Amazon Web Services Korea LLC ??,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viewjob?jk=93f8aacd3d00382b,[???] AI ??? ??? ?? ??? ??? ?? ??? ?? (?...,????? 2.8 ?? ???,,?? ???? : ~ 2? ???? - ????? ?? ??? - ??? ?? ??? ??? ???? - Python ?? ??? ??? ??? ???? ? - ???? ???? ???? ??? ? ??? ? - ?????...
https://kr.indeed.com/viewjob?jk=eca18a1897e5d4ea,[??????] ???? ??? ??? (Business Data Ana...,????? ?? ???,,?? ? - SQL?? ?? ??? ??? ??? ??? ???? ?? ? ??? ? ??? ? - R ?? Python? ???? ?? ? ?? ???? ???? ? - ??? ?? ??? ??? ????? ????? ??...
https://kr.indeed.com/viewjob?jk=44a03d45e0ee570f,? ??? ???,??????? ?? ????,"?? 1,900,000?","[????] - ? ??? ??: Python django, redis, mysql, aws ?? ?? [????>??????>UI/UX?????] UI ?? UI ?? ?? ????,UI ?? ????,UI ????,????..."
https://kr.indeed.com/viewjob?jk=36a418cd05c30a44,????? ???,??? ????,,"???. ??? ??? ?? ?? ?? ??? ?????? MSA??? ???? ???? ???, ???? Python, TypeScript, Rust, C#, Haskell, Kotlin ? ??? ??? ?? ????..."
https://kr.indeed.com/viewjob?jk=917cc06120add6e1,Data Scientist,Soomgo ?? ???,,? ?? ??? • Stakeholder?? ??? ?????? ?? • SQL ???? ?? ??? ? • Python? ??? ??? ?? ?? ? ??? ??? ? • ??? ???? ????? ????? ???? ??...
https://kr.indeed.com/viewjob?jk=5ef4b22c53ec4a4a,Sr Systems Administrator I,Raytheon Intelligence & Space ??,,"Experience with Linux/Unix scripting, C++, Java, Perl, Python, Sybase... SQL. - Experience with Linux/Unix tools, YUM..."
https://kr.indeed.com/viewjob?jk=8349ebbe61582cf3,[????] ??? ?? ????? ?? ?? ??,???????? ?? ???,,??·???·??>????·AI(????)>?????|???·IT·??·???·??>????·AI(????)> Python|???·IT·??·???·??>????·AI(????)>????|???·IT·??·???·??>????...
https://kr.indeed.com/viewjob?jk=b5bca9e34cc209c0,"????, IoT ??? ??/?? ???",????? ?? ???,"?? 25,000,000? - 30,000,000?","Artwork / ????) - Firmware ?? (Network, DSP, Embedded OS, C, Python) - ?? ?? / ?? [????] - ??/??/?? ?? ????? (????, ????, ??..."
https://kr.indeed.com/viewjob?jk=7d08d464d6b39d29,"[????] ??, Hana Food, Business Analyst",Hana Food ????,,"Outlook, PowerPoint) • Some experience in SQL, Tableau... Python is a plus! • Strong time management skills to achieve..."
https://kr.indeed.com/viewjob?jk=d1e75364ef505c68,"??? ??? ?? ???? ????, ?? ??? ??? ??",??? 4.2 ?? ???,,?? ??? ???? ??? ?? ?????. ???? ?? ??/?? ? ???? ???? ??( Python/Scala/R ?) ? ??(Tensor flow/Pytorch ?)? ?? ?? ???? ?? ? ???...
https://kr.indeed.com/viewjob?jk=092d062a6faa7139,??? ??? ??,??? 4.2 ?? ???,,"?? ?? ???? ??? ?? ??? ??? ? ?? ?? ??? ?? ?? ?? (?. SQL, Python, R ?) ??? ?? ???? ??? ??? ? (?: ?? ?? ????) ?? ???? ???? ??..."
https://kr.indeed.com/viewjob?jk=0bce5c7e8c1e521d,[?????4] ???? ????,Electronic Arts ??,,"Max script, Mel Script 1) - Understanding and utilizing C# or Python language - Experience creating or plug-in tools related..."
https://kr.indeed.com/viewjob?jk=5677a2eb3bba9c10,[????] ???? ??? ???,??????? ?? ???,,"?? ? · IT?? ??, ?? ?? ? ???? ?? ???? ??? ??? ?? ? · Golang, Python, Javascript ? ?? ??? ??? ??? ? [?? ?? ??] · ????? ? ??? ?..."
https://kr.indeed.com/viewjob?jk=7418b40ef834bd05,?????? ????/???? ?? ??,AXA???? ?? ???,,"Tool(SAS, SQL, R, Python ?)? ???? ??? ???... ? ???? ?? - ??? ?? Tool(SAS, SQL, R, Python ?)? ??? ??? ????(Machine learning) ??..."
https://kr.indeed.com/viewjob?jk=fc8573fc20273d28,Research Engineer,Wikimedia Foundation ??,,"languages... Python, JavaScript, PHP, and Scala Familiarity with scientific computing libraries in Python. Experience..."
https://kr.indeed.com/viewjob?jk=ef10a663799ced7d,???? ??? ???? ??(??),???? ????,,"? ???? ??? ?? ? - Docker / Git ? ?? ? ?? ??? ?? ? - Shell, Python ?? ??? ???? ?? ??? ?? ? ???? - ???? ???? ?????, ???? ????..."
https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d,Data Specialist (Scientist&&Engineer),?????? ?? ???,,"Tensorflow, Keras, Pytorch, Theano ?)? ?? ?? ??? ? ?? ? • R, Python, Scala, SQL ?? ??? ??? ?? ? ???? ?? ??? ?? ? • ??? ?? ??..."
https://kr.indeed.com/viewjob?jk=776a7ce9f625189d,??? ???/??????(??/??),?? ????,,"Sheet) ? ??? ?? ??? ??? ?????, ??? ??? ???? ?? ??? ??? ? • Python, R ?? ????? ?? ?? ??? ?? ??? 1? ?? ???? ?? ???? ? ???? • ??..."
https://kr.indeed.com/viewjob?jk=fb84164a9eed9423,Junior Full-stack Developer,Asiance ??,,"React ?? WordPress ?? CMS? ??. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP ?? ???? ???..."
https://kr.indeed.com/viewjob?jk=a41d35173ffe4666,[Search] [Vision] Computer Vision Engine...,??? ??,,"?? ????? · ????? , ??? / ??? ?? , ??? ??? ??? ???? ?? [????] · Python, C++, Golang, Scala ?? ??? ?? ??? 1 ? ?? ???? ?? ??? ?..."
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,???????? ?? ???,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=67ca30c143379281,Data Scientist III,Amazon Web Services Korea LLC ??,,"development in languages like Java, Python, Scala. Experience working with RESTful... data processing with Python, R & SQL..."
https://kr.indeed.com/viewjob?jk=0030905b4e491350,[R&D] ?? ??? ??? ??,??????? 4.4 ????,,"??? ??? ???? ? - ????, ???? ?? ??? ???? ? - CAD, CAN ?? ?, Python, Matlab, ASPICE, CMMI ?? ?? ? ??? ???? ? ???? ·??? ??(8/18..."
https://kr.indeed.com/viewjob?jk=e30f23f4f814b717,?? ???? ???? ?? ??? ??,????? ?? ???,,"?? ??? ??, ??, ?? ? ??? ???? ? - ????(Shell script, JAVA, Python ?)? ?? ?? ? ????? ??? ??? ???? ? - ISMS-P, PCI-DSS, ISO27001..."
https://kr.indeed.com/viewjob?jk=96688eea9c1a9e28,Security Engineer (??? ??),Toss ?? ???,,"# ?? ?? - ???? ? ??? ?? ??? ?? ? - ?? ?? ?? ??? ??? ??? ? - Python, C, C++, JAVA ? ????? ??? ??? ? # ?? ?? - ?? ?? ?? ?? ???..."
https://kr.indeed.com/viewjob?jk=990f18f975068390,Quantitative Researcher(????? ???? ??),????????? ??,,"??, ?? ?? ??? ????? ?? - ????? ??: C++, Python ????, ?? ??? ??? - ??? ?? ??? ?? ???... C++|???·IT·??·???·??>????·AI(????)> Python"
https://kr.indeed.com/viewjob?jk=7ed03d22b3b6b635,[R&D] ?? ??? ??/??,??????? 4.4 ????,,"? - ??, ???? ?? ??? ???? ? - CATIA, Matlab, Minitab, R??, Python ? ?? ???? ? ???? ·??? ??(8/18(?) ~ 8/30(?)) ????('20? 9? ?..."
https://kr.indeed.com/viewjob?jk=d71794dc69947981,Launcher? ????? ????,Nexon ?? ???,,???? - ?? ??? ???? ?? ????? ?? ??? ? ?????? ?? ???? - C++ ?? Python ????? ?? ??? - ??? ? ???? ????? ?? ???? - Modern C++ (11...
https://kr.indeed.com/viewjob?jk=ee4d4d032c3e47c8,2020? ? ?? ??/??,???? ??,,"?ASP, Node.js, Python, Go, PHP ? ?WOWZA... ?????|???·IT·??·???·??>????·AI(????)> Python|???·IT·??·???·??>????·AI(????)>????|???..."
https://kr.indeed.com/viewjob?jk=1e2a8387b572f9f1,Marketing Data Engineer,???? ????,,???? ??? ? ???? ???? ???? ??? ?? ??) 3. ?? ??? ???? ? 1. Python ?? Bash script? ?? ???? ??? ???? ? (+a ??? ?? ??? ?????...
https://kr.indeed.com/viewjob?jk=2cff377c899798fc,Infra???? Bigdata ???? ??? ?,SK ??????? ???,,?? ??? ?? ? ?? ?? ??? ?? ??/???(SAS/R/ Python/Spark) ????? ?? ??? ??? ?BigData? ???... ?? ?? ??/???(SAS/R/ Python/Spark) ????? ??...
https://kr.indeed.com/viewjob?jk=713deb15cc6428fd,[NAVERxLINE] Global Ad Data Engineer/Dat...,??? ??,,"?? ] - Java, Scala, Python ?? ??? ??? ???... ????? ???? ???? ???? ? ?? ?? - SQL,R, Python? ?? ??? ??? ?? ?? - ???? ???? ???? ???..."
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,Frontend Developer (Javascript/React),Bepro Company ??,,?? - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=7d7876eb4500d8a5,Security Engineer,?????? ??,,"? ???? ??? ?? ??? ???? ? SIEM ? ????/???? ??? ?? ??? ???? ? Python, Go, Java ? ?? ??? ????? ??? ???? ? ???? ??? ???? ?? ??..."
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee ??,,business analyst related roles Proficient in SQL and Python Strong analytical skill and sensitivity to data Strong oral...
https://kr.indeed.com/viewjob?jk=c48bc83a2a43f22b,[R&D] ???? ?? ??,??????? 4.4 ????,,"??? ???? ?? ???? ????? ??? ??, ?? ??? ??????. ???? - R, Python, Spark, SQL, JAVA, ??VBA ? ??/???? ??? ???? ? ???? ·??? ??(8..."
https://kr.indeed.com/viewjob?jk=b8484108a7f4884f,"[????] ????, ??????/???????",??????? ????,"?? 32,520,000? - 65,030,000?","??? ???' ? ??????, ??????? ??? ????. 1.???( JAVA, C#,.Net, Python,PHP): ????? ?? ?? ? ???? 2.???????: ??? ??/??(Web, C#, iOS..."
https://kr.indeed.com/viewjob?jk=dc59fd2cdb46b5ff,??? ???? ?? ? ?? ??,??????? 4.4 ??,,"?? ·??? ?? ??? (????/??/??) ?? ·??? Solver (CPLEX ?), SQL, Python, Hadoop SQL, Spark ??? ??? ?? ·?? ?? ? ??? ?? ?? ??? ?? ·??..."
https://kr.indeed.com/viewjob?jk=6069763b91056df8,[??] ??????? ???? [?????? Data Scientist...,????? ?? ??,,learning ???? ??? - Python (C/C++) ?? ??... ERP·?????·??>?????|???·IT·??·???·??>??????> Python|???·IT·??·???·??>???????> Python
https://kr.indeed.com/viewjob?jk=03fa253ba96ac599,Legacy Versum [??? ??] Automation Engine...,Merck KGaA ???,,"manipulate relational databases. Programming expertise with Python, including demonstrated experience in data cleansing..."
https://kr.indeed.com/viewjob?jk=09771a6f79b71060,Business Data Analyst(Hakuna),?????? ??,,Excel Preferred Qualifications Comfort with R... Python Familiarity with Bigquery and Data Studio 360 English language...
https://kr.indeed.com/viewjob?jk=3e2ccf374eae0c90,"[????] ???, ??????/???????",??????? ????,"?? 32,510,000? - 65,030,000?","?????? ?????? 1. ??? : ????? ?? ?? ? ???? ( JAVA, C#,.Net, Python,PHP) 2. ??????? : ??? ??/??(Web, C#, iOS, Android, Delphi..."
